job_id,company_id,job_type,job_level,job_function,city,salary_min_k,salary_max_k,target_top10,online_days,urgency,hot_function,industry,company_size,funding_stage,brand_level,salary_level,intl_flag,top10_talent_ratio,avg_apply_cnt,hire_rate,overall_rating,work_life_balance_score,salary_competitiveness,resume_response_rate,resume_response_time,offer_conversion_rate,talent_care_index,enterprise_tier,impression_cnt,view_cnt,apply_cnt,hire_cnt,price_label,salary_avg_k
810,270,全职,高级,产品经理,深圳,16,23,0,36,1,0,金融,200,C轮及以上,5,2,0,0.23,125,0.108,4.12,3.81,3.32,0.593,3.89,0.452,0.532,T1,752,718,222,30,366.31,19.5
811,271,全职,中级,运营,深圳,12,19,1,36,3,0,制造业,1000,未融资,3,2,0,0.375,87,0.286,3.49,3.3,2.55,0.278,1.89,0.111,0.219,T2,720,687,209,61,360.94,15.5
812,271,全职,高级,数据分析,北京,30,40,0,37,2,1,制造业,1000,未融资,3,2,0,0.375,87,0.286,3.49,3.3,2.55,0.278,1.89,0.111,0.219,T2,761,722,214,57,362.48,35.0
813,271,全职,初级,运营,上海,17,19,0,22,2,0,制造业,1000,未融资,3,2,0,0.375,87,0.286,3.49,3.3,2.55,0.278,1.89,0.111,0.219,T2,774,730,227,70,366.32,18.0
814,272,全职,中级,后端开发,新加坡,8,21,1,34,1,1,教育,1000,未融资,1,5,1,0.176,292,0.061,3.85,3.67,4.4,0.627,5.58,0.416,0.532,T3,777,746,237,9,287.85,14.5
815,272,全职,初级,数据分析,广州,8,17,0,49,2,1,教育,1000,未融资,1,5,1,0.176,292,0.061,3.85,3.67,4.4,0.627,5.58,0.416,0.532,T3,740,710,194,15,276.12,12.5
816,273,全职,初级,数据分析,深圳,35,45,0,52,1,1,金融,50,B轮,3,4,0,0.359,213,0.162,4.59,3.76,2.61,0.598,1.82,0.182,0.485,T2,821,773,245,41,368.45,40.0
817,273,全职,初级,数据分析,上海,11,25,1,16,3,1,金融,50,B轮,3,4,0,0.359,213,0.162,4.59,3.76,2.61,0.598,1.82,0.182,0.485,T2,756,711,191,34,352.23,18.0
818,274,全职,高级,算法工程师,新加坡,35,48,1,47,2,1,互联网,3000,未融资,3,5,0,0.061,288,0.068,3.06,3.0,4.66,0.754,2.19,0.383,0.493,T2,805,764,217,13,250.0,41.5
819,274,全职,中级,产品经理,杭州,13,18,1,9,1,0,互联网,3000,未融资,3,5,0,0.061,288,0.068,3.06,3.0,4.66,0.754,2.19,0.383,0.493,T2,715,678,200,13,250.0,15.5
820,274,全职,初级,运营,深圳,20,22,1,54,2,0,互联网,3000,未融资,3,5,0,0.061,288,0.068,3.06,3.0,4.66,0.754,2.19,0.383,0.493,T2,703,666,193,13,250.0,21.0
821,274,全职,中级,数据分析,深圳,29,31,0,46,1,1,互联网,3000,未融资,3,5,0,0.061,288,0.068,3.06,3.0,4.66,0.754,2.19,0.383,0.493,T2,799,757,222,14,250.0,30.0
822,274,全职,中级,产品经理,北京,9,14,0,31,2,0,互联网,3000,未融资,3,5,0,0.061,288,0.068,3.06,3.0,4.66,0.754,2.19,0.383,0.493,T2,679,653,175,10,250.0,11.5
823,275,全职,初级,前端开发,广州,16,29,1,43,1,0,教育,50,未融资,2,1,0,0.188,218,0.232,4.56,3.29,2.8,0.891,1.1,0.352,0.601,T2,766,730,208,42,299.85,22.5
824,275,全职,中级,前端开发,新加坡,27,31,1,49,3,0,教育,50,未融资,2,1,0,0.188,218,0.232,4.56,3.29,2.8,0.891,1.1,0.352,0.601,T2,723,682,196,49,296.17,29.0
825,276,全职,高级,前端开发,广州,24,35,0,21,2,0,教育,100,B轮,2,4,1,0.297,246,0.202,3.48,4.48,2.93,0.376,3.1,0.107,0.344,T3,797,757,229,42,334.11,29.5
826,276,全职,初级,数据分析,上海,35,44,0,40,2,1,教育,100,B轮,2,4,1,0.297,246,0.202,3.48,4.48,2.93,0.376,3.1,0.107,0.344,T3,847,806,231,50,334.65,39.5
827,276,全职,高级,前端开发,广州,24,27,0,19,1,0,教育,100,B轮,2,4,1,0.297,246,0.202,3.48,4.48,2.93,0.376,3.1,0.107,0.344,T3,847,815,248,54,339.04,25.5
828,276,全职,高级,算法工程师,新加坡,9,23,1,18,2,1,教育,100,B轮,2,4,1,0.297,246,0.202,3.48,4.48,2.93,0.376,3.1,0.107,0.344,T3,788,752,215,38,330.2,16.0
829,276,全职,初级,数据分析,杭州,35,46,0,59,3,1,教育,100,B轮,2,4,1,0.297,246,0.202,3.48,4.48,2.93,0.376,3.1,0.107,0.344,T3,869,820,254,49,340.53,40.5
830,277,全职,高级,产品经理,上海,38,40,0,40,3,0,互联网,50,上市公司,2,3,0,0.334,190,0.227,3.29,4.79,3.69,0.557,3.22,0.281,0.498,T3,740,707,205,50,334.52,39.0
831,277,全职,高级,前端开发,新加坡,28,31,0,10,1,0,互联网,50,上市公司,2,3,0,0.334,190,0.227,3.29,4.79,3.69,0.557,3.22,0.281,0.498,T3,737,703,206,37,334.83,29.5
832,277,全职,初级,数据分析,新加坡,32,44,1,55,1,1,互联网,50,上市公司,2,3,0,0.334,190,0.227,3.29,4.79,3.69,0.557,3.22,0.281,0.498,T3,829,788,225,57,340.29,38.0
833,277,全职,高级,运营,北京,27,33,0,56,3,0,互联网,50,上市公司,2,3,0,0.334,190,0.227,3.29,4.79,3.69,0.557,3.22,0.281,0.498,T3,706,650,191,49,330.15,30.0
834,277,全职,初级,算法工程师,新加坡,39,41,0,15,1,1,互联网,50,上市公司,2,3,0,0.334,190,0.227,3.29,4.79,3.69,0.557,3.22,0.281,0.498,T3,779,743,224,44,340.01,40.0
835,278,全职,高级,运营,上海,22,32,0,29,2,0,金融,200,上市公司,2,1,0,0.31,136,0.144,3.23,3.4,4.34,0.836,3.84,0.401,0.526,T3,689,664,190,26,325.2,27.0
836,278,全职,初级,后端开发,北京,18,22,0,33,3,1,金融,200,上市公司,2,1,0,0.31,136,0.144,3.23,3.4,4.34,0.836,3.84,0.401,0.526,T3,709,663,174,19,319.76,20.0
837,279,全职,高级,算法工程师,广州,12,15,0,14,3,1,互联网,1000,B轮,5,1,0,0.364,107,0.142,3.05,3.27,2.85,0.75,5.11,0.524,0.401,T1,708,668,187,24,386.92,13.5
838,279,全职,中级,数据分析,新加坡,12,23,0,29,2,1,互联网,1000,B轮,5,1,0,0.364,107,0.142,3.05,3.27,2.85,0.75,5.11,0.524,0.401,T1,733,703,199,30,391.38,17.5
839,279,全职,初级,产品经理,杭州,24,37,1,30,1,0,互联网,1000,B轮,5,1,0,0.364,107,0.142,3.05,3.27,2.85,0.75,5.11,0.524,0.401,T1,756,705,198,40,391.02,30.5
840,279,全职,中级,前端开发,新加坡,19,21,0,20,3,0,互联网,1000,B轮,5,1,0,0.364,107,0.142,3.05,3.27,2.85,0.75,5.11,0.524,0.401,T1,707,662,172,21,380.93,20.0
841,280,全职,初级,后端开发,上海,19,22,0,10,1,1,零售,100,C轮及以上,4,3,0,0.053,99,0.061,4.05,2.99,3.6,0.541,6.39,0.544,0.45,T1,767,737,204,12,262.5,20.5
842,280,全职,中级,算法工程师,广州,15,24,1,44,3,1,零售,100,C轮及以上,4,3,0,0.053,99,0.061,4.05,2.99,3.6,0.541,6.39,0.544,0.45,T1,743,703,208,12,262.5,19.5
843,280,全职,高级,产品经理,杭州,34,38,0,29,3,0,零售,100,C轮及以上,4,3,0,0.053,99,0.061,4.05,2.99,3.6,0.541,6.39,0.544,0.45,T1,773,726,223,10,262.5,36.0
844,281,全职,高级,前端开发,北京,9,15,1,54,1,0,教育,50,未融资,1,1,0,0.095,79,0.137,3.44,4.2,3.71,0.862,1.4,0.342,0.601,T3,731,692,196,28,240.58,12.0
845,281,全职,中级,前端开发,新加坡,34,48,0,32,3,0,教育,50,未融资,1,1,0,0.095,79,0.137,3.44,4.2,3.71,0.862,1.4,0.342,0.601,T3,668,544,141,22,225.0,41.0
846,281,全职,高级,运营,上海,29,32,0,24,2,0,教育,50,未融资,1,1,0,0.095,79,0.137,3.44,4.2,3.71,0.862,1.4,0.342,0.601,T3,695,639,170,19,232.24,30.5
847,281,全职,高级,数据分析,新加坡,37,39,1,19,1,1,教育,50,未融资,1,1,0,0.095,79,0.137,3.44,4.2,3.71,0.862,1.4,0.342,0.601,T3,738,699,183,28,236.56,38.0
848,282,全职,中级,算法工程师,深圳,22,27,0,12,2,1,咨询,3000,未融资,3,4,1,0.441,239,0.282,4.98,3.31,3.03,0.24,0.85,0.464,0.51,T2,787,748,212,61,372.43,24.5
849,282,全职,高级,算法工程师,上海,15,20,0,19,2,1,咨询,3000,未融资,3,4,1,0.441,239,0.282,4.98,3.31,3.03,0.24,0.85,0.464,0.51,T2,744,711,204,50,369.92,17.5
850,283,全职,中级,后端开发,北京,37,51,1,8,2,1,咨询,200,C轮及以上,5,5,0,0.357,150,0.145,4.15,4.97,2.79,0.852,0.62,0.258,0.663,T1,785,744,231,30,400.68,44.0
851,283,全职,初级,产品经理,深圳,39,44,1,35,2,0,咨询,200,C轮及以上,5,5,0,0.357,150,0.145,4.15,4.97,2.79,0.852,0.62,0.258,0.663,T1,833,790,252,33,406.92,41.5
852,283,全职,中级,产品经理,深圳,33,35,0,46,1,0,咨询,200,C轮及以上,5,5,0,0.357,150,0.145,4.15,4.97,2.79,0.852,0.62,0.258,0.663,T1,801,762,223,38,398.15,34.0
853,283,全职,高级,前端开发,北京,8,11,1,47,1,0,咨询,200,C轮及以上,5,5,0,0.357,150,0.145,4.15,4.97,2.79,0.852,0.62,0.258,0.663,T1,737,700,215,35,395.53,9.5
854,284,全职,高级,运营,北京,16,18,1,7,2,0,制造业,200,上市公司,1,1,1,0.101,74,0.258,3.28,3.31,4.59,0.235,1.43,0.271,0.365,T3,724,661,180,45,239.18,17.0
855,284,全职,中级,数据分析,深圳,34,44,0,23,1,1,制造业,200,上市公司,1,1,1,0.101,74,0.258,3.28,3.31,4.59,0.235,1.43,0.271,0.365,T3,587,393,90,17,225.0,39.0
856,284,全职,初级,前端开发,杭州,10,22,1,32,3,0,制造业,200,上市公司,1,1,1,0.101,74,0.258,3.28,3.31,4.59,0.235,1.43,0.271,0.365,T3,750,695,199,51,245.06,16.0
857,284,全职,中级,后端开发,新加坡,12,25,0,25,3,1,制造业,200,上市公司,1,1,1,0.101,74,0.258,3.28,3.31,4.59,0.235,1.43,0.271,0.365,T3,703,588,151,38,228.89,18.5
858,285,全职,中级,前端开发,广州,22,35,1,17,1,0,互联网,50,A轮,5,4,0,0.429,161,0.261,4.38,3.49,3.76,0.583,4.78,0.197,0.466,T1,751,708,224,56,411.64,28.5
859,285,全职,中级,运营,深圳,25,37,0,18,3,0,互联网,50,A轮,5,4,0,0.429,161,0.261,4.38,3.49,3.76,0.583,4.78,0.197,0.466,T1,767,728,220,63,410.35,31.0
860,285,全职,中级,数据分析,新加坡,36,46,0,36,2,1,互联网,50,A轮,5,4,0,0.429,161,0.261,4.38,3.49,3.76,0.583,4.78,0.197,0.466,T1,795,758,200,45,403.52,41.0
861,286,全职,高级,数据分析,上海,24,28,1,38,3,1,互联网,1000,A轮,5,2,1,0.159,204,0.143,4.8,4.01,2.54,0.823,5.23,0.381,0.593,T1,812,775,247,42,347.5,26.0
862,286,全职,中级,产品经理,杭州,34,45,0,37,2,0,互联网,1000,A轮,5,2,1,0.159,204,0.143,4.8,4.01,2.54,0.823,5.23,0.381,0.593,T1,818,784,228,32,341.77,39.5
863,286,全职,中级,运营,深圳,29,31,0,58,3,0,互联网,1000,A轮,5,2,1,0.159,204,0.143,4.8,4.01,2.54,0.823,5.23,0.381,0.593,T1,827,790,241,29,345.74,30.0
864,286,全职,高级,算法工程师,新加坡,20,27,1,35,3,1,互联网,1000,A轮,5,2,1,0.159,204,0.143,4.8,4.01,2.54,0.823,5.23,0.381,0.593,T1,783,741,229,21,342.08,23.5
865,286,全职,高级,运营,深圳,28,33,0,16,1,0,互联网,1000,A轮,5,2,1,0.159,204,0.143,4.8,4.01,2.54,0.823,5.23,0.381,0.593,T1,800,754,221,35,339.53,30.5
866,287,全职,高级,前端开发,深圳,12,20,0,27,3,0,制造业,50,A轮,3,4,0,0.265,228,0.208,4.49,4.5,4.51,0.384,5.61,0.257,0.551,T2,695,658,211,39,338.93,16.0
867,287,全职,初级,前端开发,北京,28,30,1,37,3,0,制造业,50,A轮,3,4,0,0.265,228,0.208,4.49,4.5,4.51,0.384,5.61,0.257,0.551,T2,793,756,240,43,347.32,29.0
868,288,全职,高级,前端开发,杭州,18,21,0,11,1,0,制造业,100,上市公司,4,5,0,0.115,255,0.074,3.15,3.67,4.95,0.531,2.08,0.142,0.438,T1,741,699,186,14,290.16,19.5
869,289,全职,初级,算法工程师,杭州,30,42,0,27,1,1,制造业,50,上市公司,2,4,1,0.37,234,0.076,4.79,3.56,4.01,0.427,2.49,0.443,0.592,T2,858,819,249,21,352.9,36.0
870,289,全职,高级,前端开发,新加坡,13,23,1,10,3,0,制造业,50,上市公司,2,4,1,0.37,234,0.076,4.79,3.56,4.01,0.427,2.49,0.443,0.592,T2,848,810,268,19,357.45,18.0
871,289,全职,高级,产品经理,新加坡,36,43,1,46,2,0,制造业,50,上市公司,2,4,1,0.37,234,0.076,4.79,3.56,4.01,0.427,2.49,0.443,0.592,T2,848,798,246,23,352.15,39.5
872,289,全职,中级,数据分析,杭州,29,36,1,9,1,1,制造业,50,上市公司,2,4,1,0.37,234,0.076,4.79,3.56,4.01,0.427,2.49,0.443,0.592,T2,783,749,240,16,350.62,32.5
873,289,全职,高级,算法工程师,北京,33,43,0,40,1,1,制造业,50,上市公司,2,4,1,0.37,234,0.076,4.79,3.56,4.01,0.427,2.49,0.443,0.592,T2,804,754,227,15,347.17,38.0
874,290,全职,高级,产品经理,广州,8,19,1,15,1,0,教育,200,C轮及以上,4,3,1,0.35,175,0.062,4.59,4.99,3.76,0.867,3.64,0.454,0.784,T1,782,744,208,11,373.93,13.5
875,290,全职,初级,后端开发,深圳,39,53,0,20,2,1,教育,200,C轮及以上,4,3,1,0.35,175,0.062,4.59,4.99,3.76,0.867,3.64,0.454,0.784,T1,819,783,220,16,377.77,46.0
876,290,全职,高级,数据分析,杭州,28,40,0,20,2,1,教育,200,C轮及以上,4,3,1,0.35,175,0.062,4.59,4.99,3.76,0.867,3.64,0.454,0.784,T1,855,823,254,16,387.61,34.0
877,291,全职,高级,运营,广州,25,34,1,21,1,0,零售,50,未融资,3,5,0,0.145,289,0.195,3.32,2.53,4.7,0.777,0.91,0.28,0.479,T2,772,745,242,31,308.58,29.5
878,291,全职,中级,后端开发,杭州,23,36,1,38,3,1,零售,50,未融资,3,5,0,0.145,289,0.195,3.32,2.53,4.7,0.777,0.91,0.28,0.479,T2,755,710,196,36,294.84,29.5
879,291,全职,高级,数据分析,深圳,9,21,0,52,3,1,零售,50,未融资,3,5,0,0.145,289,0.195,3.32,2.53,4.7,0.777,0.91,0.28,0.479,T2,727,694,203,29,297.13,15.0
880,292,全职,高级,算法工程师,新加坡,32,41,0,45,2,1,互联网,1000,C轮及以上,3,2,0,0.439,172,0.157,3.1,4.74,4.88,0.696,4.47,0.138,0.524,T2,770,732,213,29,372.44,36.5
881,292,全职,初级,数据分析,广州,21,33,0,42,2,1,互联网,1000,C轮及以上,3,2,0,0.439,172,0.157,3.1,4.74,4.88,0.696,4.47,0.138,0.524,T2,731,690,207,25,370.58,27.0
882,292,全职,中级,后端开发,广州,29,35,0,41,1,1,互联网,1000,C轮及以上,3,2,0,0.439,172,0.157,3.1,4.74,4.88,0.696,4.47,0.138,0.524,T2,754,724,206,40,370.26,32.0
883,292,全职,高级,后端开发,深圳,24,37,0,44,3,1,互联网,1000,C轮及以上,3,2,0,0.439,172,0.157,3.1,4.74,4.88,0.696,4.47,0.138,0.524,T2,786,753,244,28,380.0,30.5
884,293,全职,中级,运营,深圳,20,28,1,41,3,0,教育,3000,C轮及以上,3,3,1,0.231,96,0.187,4.11,2.87,4.39,0.611,6.89,0.313,0.437,T2,877,830,260,47,343.59,24.0
885,294,全职,中级,前端开发,北京,25,39,1,48,1,0,制造业,500,上市公司,1,4,0,0.182,167,0.18,3.31,4.46,3.61,0.774,2.85,0.321,0.549,T3,731,707,198,35,279.28,32.0
886,294,全职,高级,算法工程师,上海,37,41,0,25,1,1,制造业,500,上市公司,1,4,0,0.182,167,0.18,3.31,4.46,3.61,0.774,2.85,0.321,0.549,T3,805,763,236,37,289.57,39.0
887,294,全职,初级,产品经理,广州,17,31,0,12,3,0,制造业,500,上市公司,1,4,0,0.182,167,0.18,3.31,4.46,3.61,0.774,2.85,0.321,0.549,T3,716,680,186,41,275.61,24.0
888,294,全职,中级,产品经理,上海,30,36,0,31,3,0,制造业,500,上市公司,1,4,0,0.182,167,0.18,3.31,4.46,3.61,0.774,2.85,0.321,0.549,T3,773,737,233,37,288.82,33.0
889,295,全职,中级,算法工程师,上海,38,51,0,20,2,1,互联网,50,A轮,4,5,1,0.119,277,0.138,4.67,4.04,3.98,0.475,5.39,0.434,0.583,T1,840,814,226,32,305.81,44.5
890,295,全职,高级,后端开发,杭州,35,37,0,48,1,1,互联网,50,A轮,4,5,1,0.119,277,0.138,4.67,4.04,3.98,0.475,5.39,0.434,0.583,T1,835,789,246,35,311.61,36.0
891,296,全职,高级,运营,广州,11,19,1,56,1,0,教育,1000,天使轮,4,2,1,0.17,88,0.219,3.72,3.35,4.25,0.513,3.75,0.258,0.432,T1,749,720,208,55,324.53,15.0
892,296,全职,高级,数据分析,杭州,17,24,0,27,2,1,教育,1000,天使轮,4,2,1,0.17,88,0.219,3.72,3.35,4.25,0.513,3.75,0.258,0.432,T1,745,702,207,46,324.2,20.5
893,296,全职,高级,算法工程师,上海,14,18,0,49,1,1,教育,1000,天使轮,4,2,1,0.17,88,0.219,3.72,3.35,4.25,0.513,3.75,0.258,0.432,T1,814,772,217,48,327.43,16.0
894,296,全职,初级,后端开发,广州,31,34,1,16,2,1,教育,1000,天使轮,4,2,1,0.17,88,0.219,3.72,3.35,4.25,0.513,3.75,0.258,0.432,T1,780,744,198,52,321.16,32.5
895,297,全职,中级,后端开发,广州,18,31,1,7,2,1,零售,1000,未融资,5,3,0,0.06,65,0.24,4.83,4.68,2.99,0.711,1.33,0.441,0.723,T1,785,751,228,66,275.0,24.5
896,298,全职,初级,算法工程师,杭州,17,20,1,27,1,1,教育,3000,上市公司,5,2,0,0.312,297,0.054,4.13,2.53,3.62,0.45,4.28,0.536,0.426,T1,725,694,226,10,389.45,18.5
897,298,全职,初级,后端开发,北京,32,41,0,38,2,1,教育,3000,上市公司,5,2,0,0.312,297,0.054,4.13,2.53,3.62,0.45,4.28,0.536,0.426,T1,784,739,203,10,381.76,36.5
898,298,全职,初级,算法工程师,广州,14,26,0,34,3,1,教育,3000,上市公司,5,2,0,0.312,297,0.054,4.13,2.53,3.62,0.45,4.28,0.536,0.426,T1,742,696,208,7,383.5,20.0
899,299,全职,中级,数据分析,广州,25,28,1,9,2,1,零售,200,A轮,5,4,0,0.429,71,0.102,3.37,3.07,4.57,0.245,2.45,0.219,0.325,T1,747,717,211,22,407.36,26.5
900,299,全职,中级,前端开发,新加坡,36,43,1,31,2,0,零售,200,A轮,5,4,0,0.429,71,0.102,3.37,3.07,4.57,0.245,2.45,0.219,0.325,T1,779,738,224,19,411.64,39.5
901,300,全职,高级,运营,北京,31,42,0,50,3,0,制造业,1000,天使轮,3,2,0,0.297,262,0.228,3.28,3.92,4.14,0.252,0.72,0.589,0.498,T2,788,754,234,44,353.1,36.5
902,300,全职,高级,数据分析,北京,30,39,0,27,2,1,制造业,1000,天使轮,3,2,0,0.297,262,0.228,3.28,3.92,4.14,0.252,0.72,0.589,0.498,T2,757,716,214,61,347.28,34.5
903,301,全职,中级,产品经理,深圳,12,16,1,29,1,0,零售,1000,天使轮,4,1,0,0.149,103,0.147,4.15,3.38,3.53,0.281,4.63,0.293,0.364,T2,698,667,224,30,320.58,14.0
904,301,全职,初级,前端开发,北京,30,41,0,28,1,0,零售,1000,天使轮,4,1,0,0.149,103,0.147,4.15,3.38,3.53,0.281,4.63,0.293,0.364,T2,801,762,234,41,323.57,35.5
905,301,全职,中级,产品经理,新加坡,15,29,1,14,1,0,零售,1000,天使轮,4,1,0,0.149,103,0.147,4.15,3.38,3.53,0.281,4.63,0.293,0.364,T2,738,705,210,31,316.16,22.0
906,302,全职,初级,产品经理,北京,35,43,1,15,2,0,互联网,1000,上市公司,3,3,1,0.065,198,0.216,4.52,4.03,4.16,0.809,6.08,0.234,0.603,T2,798,765,239,61,255.52,39.0
907,302,全职,初级,后端开发,广州,38,49,1,57,1,1,互联网,1000,上市公司,3,3,1,0.065,198,0.216,4.52,4.03,4.16,0.809,6.08,0.234,0.603,T2,821,783,215,49,250.0,43.5
908,302,全职,初级,数据分析,上海,21,32,0,44,2,1,互联网,1000,上市公司,3,3,1,0.065,198,0.216,4.52,4.03,4.16,0.809,6.08,0.234,0.603,T2,820,783,218,51,250.0,26.5
909,302,全职,中级,算法工程师,广州,25,34,1,54,1,1,互联网,1000,上市公司,3,3,1,0.065,198,0.216,4.52,4.03,4.16,0.809,6.08,0.234,0.603,T2,822,771,237,52,254.97,29.5
910,302,全职,初级,算法工程师,杭州,37,51,1,42,1,1,互联网,1000,上市公司,3,3,1,0.065,198,0.216,4.52,4.03,4.16,0.809,6.08,0.234,0.603,T2,851,822,245,42,257.13,44.0
911,303,全职,高级,产品经理,广州,35,42,0,8,2,0,制造业,1000,B轮,1,2,0,0.147,249,0.137,4.56,2.56,2.8,0.531,2.74,0.311,0.402,T3,644,532,128,16,241.19,38.5
912,304,全职,初级,运营,新加坡,16,25,0,45,1,0,互联网,100,未融资,5,4,1,0.237,290,0.148,3.55,2.79,3.5,0.699,3.04,0.147,0.355,T1,799,748,200,28,360.98,20.5
913,304,全职,高级,后端开发,北京,32,34,1,51,2,1,互联网,100,未融资,5,4,1,0.237,290,0.148,3.55,2.79,3.5,0.699,3.04,0.147,0.355,T1,865,817,246,37,375.82,33.0
914,304,全职,中级,算法工程师,广州,37,42,0,50,1,1,互联网,100,未融资,5,4,1,0.237,290,0.148,3.55,2.79,3.5,0.699,3.04,0.147,0.355,T1,861,823,234,27,372.24,39.5
915,304,全职,初级,前端开发,深圳,28,36,1,35,1,0,互联网,100,未融资,5,4,1,0.237,290,0.148,3.55,2.79,3.5,0.699,3.04,0.147,0.355,T1,786,754,194,31,358.8,32.0
916,305,全职,中级,数据分析,北京,22,31,0,32,2,1,咨询,100,天使轮,3,4,0,0.392,65,0.09,3.41,2.82,4.48,0.475,6.29,0.163,0.293,T2,764,734,209,19,363.83,26.5
917,306,全职,高级,产品经理,广州,27,36,1,13,1,0,金融,200,上市公司,3,2,0,0.135,108,0.115,3.03,2.97,3.05,0.381,5.79,0.307,0.205,T2,784,745,244,33,304.46,31.5
918,307,全职,中级,后端开发,杭州,22,27,0,45,2,1,零售,50,上市公司,1,4,0,0.374,296,0.201,4.36,3.65,2.96,0.443,5.15,0.481,0.468,T3,761,724,218,48,327.16,24.5
919,307,全职,初级,运营,广州,37,41,1,16,2,0,零售,50,上市公司,1,4,0,0.374,296,0.201,4.36,3.65,2.96,0.443,5.15,0.481,0.468,T3,748,710,197,34,321.22,39.0
920,307,全职,初级,产品经理,上海,39,43,1,21,1,0,零售,50,上市公司,1,4,0,0.374,296,0.201,4.36,3.65,2.96,0.443,5.15,0.481,0.468,T3,806,775,229,55,330.05,41.0
921,308,全职,高级,数据分析,新加坡,26,35,0,36,3,1,金融,1000,A轮,2,5,0,0.44,80,0.158,3.15,4.38,4.88,0.756,2.12,0.55,0.678,T2,741,698,211,29,353.38,30.5
922,308,全职,中级,后端开发,上海,38,50,0,47,1,1,金融,1000,A轮,2,5,0,0.44,80,0.158,3.15,4.38,4.88,0.756,2.12,0.55,0.678,T2,783,743,218,38,355.4,44.0
923,308,全职,中级,产品经理,上海,15,23,0,36,2,0,金融,1000,A轮,2,5,0,0.44,80,0.158,3.15,4.38,4.88,0.756,2.12,0.55,0.678,T2,743,715,233,45,359.52,19.0
924,309,全职,高级,产品经理,上海,30,36,1,24,1,0,金融,3000,B轮,4,5,0,0.254,219,0.244,3.84,4.76,3.02,0.638,6.42,0.432,0.53,T1,788,756,235,59,360.35,33.0
925,309,全职,中级,产品经理,杭州,29,33,0,24,2,0,金融,3000,B轮,4,5,0,0.254,219,0.244,3.84,4.76,3.02,0.638,6.42,0.432,0.53,T1,744,702,214,68,353.94,31.0
926,309,全职,初级,产品经理,杭州,30,33,0,39,3,0,金融,3000,B轮,4,5,0,0.254,219,0.244,3.84,4.76,3.02,0.638,6.42,0.432,0.53,T1,732,692,203,47,350.33,31.5
927,309,全职,初级,后端开发,上海,38,46,0,19,1,1,金融,3000,B轮,4,5,0,0.254,219,0.244,3.84,4.76,3.02,0.638,6.42,0.432,0.53,T1,770,723,215,56,354.26,42.0
928,309,全职,高级,产品经理,北京,26,38,0,39,3,0,金融,3000,B轮,4,5,0,0.254,219,0.244,3.84,4.76,3.02,0.638,6.42,0.432,0.53,T1,780,743,227,53,357.98,32.0
929,310,全职,初级,产品经理,上海,19,27,1,25,2,0,零售,50,未融资,2,5,0,0.42,251,0.263,4.2,4.59,3.15,0.856,1.5,0.153,0.615,T2,748,713,218,56,352.52,23.0
930,310,全职,中级,算法工程师,杭州,9,12,1,38,2,1,零售,50,未融资,2,5,0,0.42,251,0.263,4.2,4.59,3.15,0.856,1.5,0.153,0.615,T2,735,714,214,63,351.37,10.5
931,310,全职,中级,算法工程师,北京,37,42,1,15,3,1,零售,50,未融资,2,5,0,0.42,251,0.263,4.2,4.59,3.15,0.856,1.5,0.153,0.615,T2,797,750,244,66,359.49,39.5
932,310,全职,初级,数据分析,新加坡,16,25,1,11,1,1,零售,50,未融资,2,5,0,0.42,251,0.263,4.2,4.59,3.15,0.856,1.5,0.153,0.615,T2,717,676,196,55,345.93,20.5
933,311,全职,初级,产品经理,上海,23,28,1,39,1,0,制造业,3000,C轮及以上,5,1,1,0.3,81,0.185,4.87,2.99,4.92,0.676,4.57,0.436,0.646,T1,779,733,215,44,383.06,25.5
934,311,全职,中级,数据分析,广州,32,35,0,55,1,1,制造业,3000,C轮及以上,5,1,1,0.3,81,0.185,4.87,2.99,4.92,0.676,4.57,0.436,0.646,T1,839,796,222,43,385.36,33.5
935,311,全职,初级,算法工程师,深圳,33,35,1,18,1,1,制造业,3000,C轮及以上,5,1,1,0.3,81,0.185,4.87,2.99,4.92,0.676,4.57,0.436,0.646,T1,884,833,231,43,388.21,34.0
936,312,全职,高级,前端开发,新加坡,15,18,0,23,3,0,咨询,50,A轮,3,2,0,0.337,236,0.24,3.62,3.6,4.34,0.599,0.69,0.418,0.567,T2,663,629,182,44,344.96,16.5
937,312,全职,高级,算法工程师,杭州,25,38,0,48,1,1,咨询,50,A轮,3,2,0,0.337,236,0.24,3.62,3.6,4.34,0.599,0.69,0.418,0.567,T2,739,695,208,47,353.66,31.5
938,312,全职,高级,后端开发,杭州,14,27,0,18,2,1,咨询,50,A轮,3,2,0,0.337,236,0.24,3.62,3.6,4.34,0.599,0.69,0.418,0.567,T2,764,726,219,43,357.02,20.5
939,312,全职,中级,前端开发,深圳,24,27,0,55,2,0,咨询,50,A轮,3,2,0,0.337,236,0.24,3.62,3.6,4.34,0.599,0.69,0.418,0.567,T2,748,705,222,53,357.91,25.5
940,312,全职,初级,产品经理,新加坡,32,38,0,35,3,0,咨询,50,A轮,3,2,0,0.337,236,0.24,3.62,3.6,4.34,0.599,0.69,0.418,0.567,T2,739,696,203,46,352.08,35.0
941,313,全职,初级,数据分析,上海,35,47,1,13,2,1,互联网,200,天使轮,1,1,0,0.287,211,0.127,3.5,3.0,4.25,0.627,4.68,0.503,0.473,T3,779,736,201,26,306.87,41.0
